text,llm_responses,scope3,vague,file_name,model_name
"Read about our Food Safety strategy on our website.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"In 2022, we continued to advance food safety risk management (FSRM) practices with the development and deployment of a FSRM dashboard.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"This provides our Global and Market Food Safety and Quality teams with risk management data and information to develop plans for mitigating risks.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"We have continued to engage the members and leaders of our Global Food Safety Advisory Council to consistently monitor and prepare for emerging risks globally.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"To support this, our U.S. market works with food industry and technology companies to define standards for digitizing product traceability.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"To support our response to queries on the topic of food safety, we have developed the knowledge of our global and market staff with dedicated training.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"In addition, through benchmarking and collaboration with internal stakeholders, we have established global food safety KPIs for implementation in 2023.
","{'scope3': 'no', 'vague': 'specific'}",no,specific,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"McDonald’s Baltics invested heavily in digitalizing restaurant checklists to drive continuous improvement.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"McDonald’s UK responded proactively to the U.K. Food Information Amendment (also known as Natasha’s Law) by developing a customer facing and website available allergen information guide.
","{'scope3': 'no', 'vague': 'specific'}",no,specific,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"By the end of 2022, as part of our Digital Food Safety (DFS) initiative, 88% of our restaurants had fully implemented the move from paper based to digital food safety checklists.
","{'scope3': 'no', 'vague': 'specific'}",no,specific,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"This supports the production of real time reports to help identify potential food safety risks and prompt immediate remedial action.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"The remaining restaurants are expected to follow in 2023.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"In 2022, we launched our second food safety culture assessment to measure cultural excellence.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"To gain a representative sample, 24 McDonald’s markets and more than 11,000 people participated.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"Across our market and global functions, we improved our overall score by six points, from 82 to 88 compared to 2019.
","{'scope3': 'no', 'vague': 'specific'}",no,specific,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"In the Franchisee segment, we achieved a five point improvement, from 78 to 83.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"Both scores are above the industry average of 75 and are graded as A and A results.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"Restaurant Managers participated for the first time and achieved 85 (A), which completes the results at restaurant level.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"We will now analyze the findings and build a robust action plan to maintain our strengths and elevate opportunities.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"We celebrate Food Safety Week every year and in 2022 the theme was food safety culture.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"Leaders from different functions and markets shared their perspectives on why food safety is an important issue for everybody and how it relates to McDonald’s core values.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"We engaged with suppliers and markets during the week, with direct dialogue between market food safety leads and global food safety experts.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"During Food Safety Week, our dedicated website had 3,200 visitors.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"In December 2022, we participated in a panel discussion and shared perspectives on what food safety is and how to work with culture to improve it, hosted by Campden BRI.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"McDonald’s has been on the Fruits and Vegetable Technical committee with the Global Good Agriculture Program (GLOBALG.A.P.) since 2017 to continually improve global agriculture practice standards.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"McDonald’s played a leading role in founding SSAFE and has been an active participant since to develop a food safety culture assessment tool for any company to leverage.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"A Global Food Safety team member shared our approach to digital food safety at the Center for Food Safety’s annual meeting at the University of Georgia (UGA), U.S.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"We have assisted the Philippine National Department of Agriculture in developing its training program on food safety risk management.
","{'scope3': 'no', 'vague': 'specific'}",no,specific,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"One of our U.S. Food Safety team members presented at the North America Food Safety and Quality Conference to share best practices in food safety risk management.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"We participated in a meeting to discuss emerging risk identification in the food chain hosted by the European Food Safety Agency (EFSA).
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"Our Supply Chain Immerging Course in China continues to engage suppliers and cross functional teams about McDonald’s supply chain principles and values, which includes strengthening food safety culture and commitment from the beginning when they enter the system.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"McDonald’s China has digitalized tiered food safety learning and conducted annual certification with all company employees (including office staff) for the past eight years.
","{'scope3': 'no', 'vague': 'specific'}",no,specific,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"Collaboration is important for standardizing food safety practices and requirements.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"McDonald’s has been actively sharing food safety best practices at global conferences and meetings with industry peers, academics, government agencies and consumer groups for decades.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"We also participate in advancing food safety practices in the countries and communities where we operate, as part of our commitment to local engagement.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"In 2022, we collaborated with our suppliers and other stakeholders on food safety.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"Together, we updated our Good Manufacturing Practices (GMP) standards to evolve food safety and environmental control programs at food manufacturing facilities among other enhancements.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"We also conducted annual independent, third party food safety audits of our suppliers to verify their compliance with our strict food safety and quality standards.
","{'scope3': 'no', 'vague': 'specific'}",no,specific,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"In 2022, 92% of audited suppliers met these SQMS requirements fully.
","{'scope3': 'no', 'vague': 'specific'}",no,specific,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"To ensure supplier alignment with our food safety standards, our Global Supply Chain team has launched a series of virtual RizePoint training videos for all suppliers on the Digital Depot.
","{'scope3': 'no', 'vague': 'specific'}",no,specific,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"Through RizePoint, we can measure and track supplier compliance against food safety and quality management requirements.
","{'scope3': 'no', 'vague': 'specific'}",no,specific,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"In October 2022, we conducted a virtual global supplier event to provide insights into our current strategic work and plans, as well as updates from suppliers about their Supplier Self Managed Excellence journey.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"We also hosted several webinars for our staff and suppliers on topics such as Food Safety Culture (553 participants) and Food Defense Planning (475 participants).
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"As one of the most frequented restaurants in the world, we help feed millions of people every day, with a focus on offering families the choices they love.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"We are listening to our customers and evaluating our menu to identify ways to evolve our offerings while maintaining the great taste people know and love.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"We provide a variety of choices to customers and bring families together to share moments and create lasting memories.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"Our nutrition strategy is integrated into our Global Sustainability Social Impact team responsibilities to provide leadership, coordination and support for McDonald’s global nutrition goals and reporting.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"Our strategy has been grounded in goals related to our Happy Meal, as we heard from parents and stakeholders that focusing on kids and families is where we can have the biggest impact.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"Parents are looking for menu choices they can feel good about when it comes to feeding their kids.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"That’s why we’ve been making balanced meals more accessible to families across the world and offering options that contribute to recommended food groups, such as fruits, vegetables and low fat dairy.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"As we look to the future, we will share learning across markets and assess new opportunities to build on the progress we have made so far.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"Read more about our Nutrition and Marketing strategy on our website.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"From 2018 to 2022, we’ve made significant progress to offer and promote more fruit, vegetables, low fat dairy, whole grains, lean protein and water across 20 major markets.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
"Markets around the world have united in our effort to evolve the Happy Meal, in partnership with leading children’s health organization, Alliance for a Healthier Generation.
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_MCD_2022_baseline.csv,Mistral-7B-Instruct-v0.2
