text,gpt_responses,scope3,vague,file_name,responses,scope3_new
"Meanwhile, Uber partnered with Bedford Park, an industrial employment center outside Chicago, to provide first last mile connections to transit and late night service across multiple transit agencies as part of the town’s Connect2Work transportation program .
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_UBER_2022_results.csv,The sentence is not discussing scope 3 emissions.,no
"We’ve also expanded riders’ ability to find transit access through a strategic partnership with Trapeze, whose technology powers paratransit for dozens of transit agencies across North America .
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_UBER_2022_results.csv,The sentence is not discussing scope 3 emissions.,no
"On our quest to reduce car ownership, we provide access to a diversity of transportation options that fulfill different types of trips .
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_UBER_2022_results.csv,"Yes, the sentence is discussing scope 3 emissions. The category of scope 3 emissions in this sentence is ""Downstream transportation and distribution.""",yes
"For example, micromobility including bikes and scooters is particularly suited for short trips within dense environments .
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_UBER_2022_results.csv,The sentence is not discussing scope 3 emissions.,no
"Through our partnership with Lime, we’ve expanded our micromobility coverage by more than 2 dozen cities in 11 countries, meaning micromobility services can now be accessed through the Uber app in over 170 cities worldwide .
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_UBER_2022_results.csv,"The sentence is discussing scope 3 emissions. The category of scope 3 emissions mentioned in the sentence is ""micromobility services"".",no
"Shifting to micromobility for deliveries will be one of the most meaningful ways we can keep cities moving while mitigating impacts on congestion and emissions, according to a study we commissioned from WSP .
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous,NYSE_UBER_2022_results.csv,"Yes, the sentence is discussing scope 3 emissions. The category of scope 3 emissions mentioned in the sentence is ""Downstream transportation and distribution"".",yes
"Car Next Door, which we recently acquired, offers peer to peer car sharing in Australia for longer trips .
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_UBER_2022_results.csv,"Yes, the sentence is discussing scope 3 emissions. The category of scope 3 emissions mentioned in the sentence is ""Business travel.""",yes
"And we relaunched a newly designed shared rides product that’s affordable and convenient for riders and drivers .
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_UBER_2022_results.csv,"No, the sentence is not discussing any of the scope 3 categories.",no
"Both services increase utilization of vehicles, either by finding uses for when the owner isn’t driving or by increasing the number of people in the vehicle when it’s in motion .
","{'scope3': 'no', 'vague': 'generic'}",no,generic,NYSE_UBER_2022_results.csv,The sentence is not discussing scope 3 emissions.,no
"In response to the quick return to pre pandemic traffic levels in cities around the world, Uber produced a position paper on congestion .
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_UBER_2022_results.csv,"No, the sentence is not discussing any of the categories of scope 3 emissions.",no
"In it, we explored the role that Uber and road users play, introduced principles for meaningfully reducing congestion’s root cause (namely single occupant vehicle trips), and committed to doing our part to help reduce congestion .
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous,NYSE_UBER_2022_results.csv,"No, the sentence is not discussing any specific category of scope 3 emissions.",no
"Uber actively partners with companies and regional authorities to help reduce reliance on single occupant vehicles, offering an entire suite of mobility options to support choosing green .
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous,NYSE_UBER_2022_results.csv,"No, the sentence is not discussing any specific category of scope 3 emissions.",no
"Working in tandem with public policies is often the most effective way of achieving shared goals .
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_UBER_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"Uber’s Clean Air Plan in London, a response to the city of London’s Congestion Charge (CC) and Ultra Low Emission Zone (ULEZ), has so far resulted in more than 10% of the vehicle kilometers traveled on our platform being electric, the highest ratio across major European cities on the platform .
","{'scope3': 'no', 'vague': 'specific'}",no,specific,NYSE_UBER_2022_results.csv,The sentence is not discussing scope 3 emissions.,no
"But this would not have been possible without the reinforcing city policies of the CC and ULEZ, which were in place before our program launched .
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_UBER_2022_results.csv,The sentence is not discussing scope 3 emissions.,no
"In regards to delivery, about 95% of merchants report that working with Uber Eats has had a positive impact on their business during the pandemic .
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous,NYSE_UBER_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"We’ve remained committed to supporting merchants, providing 20 million in support efforts throughout 2021 to help local restaurants in the US and Canada as part of our Eat Local campaign, which included 4 .5 million in small business relief grants administered by LISC for local restaurants, the majority of which were minority owned .
","{'scope3': 'no', 'vague': 'specific'}",no,specific,NYSE_UBER_2022_results.csv,"No, the sentence is not discussing any of the scope 3 categories.",no
"When indoor dining was shut down during the pandemic, we helped reimagine parking spots and other underutilized spaces as dining destinations .
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_UBER_2022_results.csv,"No, the sentence is not discussing any of the scope 3 categories.",no
"We tested some of these ideas in Harlem and Washington, DC .
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_UBER_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"One of the most compelling aspects of Uber that became evident over the last year is how we can pivot in response to changing environments .
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_UBER_2022_results.csv,The sentence is not discussing scope 3 emissions.,no
"From creating new taxi partnerships and supporting refugees fleeing conflict to navigating fluctuating public health guidelines and the resulting changes to city dining and streetscapes, Uber continues to help people get where and what they need in every community we serve .
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_UBER_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"As a company that reimagines the way the world moves for the better, creating social impact in the communities Uber serves is at the heart of our mission.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_UBER_2022_results.csv,"No, the sentence is not discussing any specific category of scope 3 emissions.",no
"Uber embraces the use of our mobility and delivery technologies to make movement accessible to all and to increase equity.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_UBER_2022_results.csv,"No, the sentence is not discussing any specific category of scope 3 emissions.",no
"Over the past year, Uber has helped decrease transportation barriers to COVID 19 vaccinations .
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_UBER_2022_results.csv,"No, the sentence is not discussing any of the scope 3 categories.",no
"We also donated access to rides for those seeking refuge, offered meal delivery to frontline responders with Uber Eats, and transported essential goods in times of crisis with Uber Freight, among other purpose driven efforts .
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_UBER_2022_results.csv,"No, the sentence is not discussing any of the categories of scope 3 emissions.",no
"Committed 10 million free rides In 2021, Uber committed to giving 10 million free or discounted rides to healthcare workers, seniors, and other people around the world so they could travel to get vaccinated .
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_UBER_2022_results.csv,The sentence is not discussing scope 3 emissions.,no
"In the US, we partnered with organizations such as the League of United Latin American Citizens, Morehouse School of Medicine, National Action Network, and Partners in Health organizations with ties to communities of color that were disproportionately impacted by the pandemic .
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_UBER_2022_results.csv,"No, the sentence is not discussing any of the scope 3 categories.",no
"Internationally, major partners included the Bill and Melinda Gates Foundation, the International Federation of Red Cross and Red Crescent Societies (IFRC), and UNESCO .
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_UBER_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"Uber worked with over 280 partners who were on the front lines of vaccinating our communities in 44 countries to provide these rides .
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_UBER_2022_results.csv,"No, the sentence is not discussing any of the scope 3 categories.",no
"Created the Vaccine Access Fund In addition to Uber’s original commitment of 10 million rides for vaccines, we teamed up with the Local Initiatives Support Corporation, PayPal, and Walgreens to create the Vaccine Access Fund in the US .
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_UBER_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"This 11 million initiative lets us fund even more rides for communities in need .
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_UBER_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"Specifically, it addresses health inequities by facilitating rides to vaccination sites and other places where people from underserved parts of the country can learn about the vaccine from trusted contacts .
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_UBER_2022_results.csv,"No, the sentence is not discussing any of the scope 3 categories.",no
"We also launched an in app feature that allows users to donate to the fund .
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_UBER_2022_results.csv,"No, the sentence is not discussing scope 3 emissions.",no
"Through that fund, we engaged 65 active community partners in 57 cities across 21 states to provide vaccine education and rides .
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG,NYSE_UBER_2022_results.csv,"The sentence is discussing scope 3 emissions. The category of scope 3 emissions mentioned in the sentence is ""Business travel"".",no
