text,gpt_responses,scope3,vague
"Examples include bio based replacements of traditional fossil based foams, as well as new foams that utilize less energy intensive methods of make.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Most of our efforts are placed on replacing materials with the largest impact.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"For footwear, we continue to focus on improving specific, high volume materials (polyester, rubber and leather), through significant efforts to increase the use of recycled versions of these materials and developing the necessary business strategies to support their use at scale.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Innovation will be increasingly important, focusing on circular and new recycling methods and material types that meet our product and consumer requirements.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"NIKE is well ahead of our recycled polyester plan in both footwear and apparel.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We have made significant progress toward our leather target since last year’s report but are still tracking behind our goal for rubber.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Polyester, cotton and a blend of the two are responsible for most of the material used by NIKE Apparel and its carbon footprint.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Our focus is to drive impact at scale in reducing our carbon footprint and selecting better materials.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We are concentrating our efforts on material conversions to recycled polyester and recycled and organic cotton on our largest volume materials and products, which requires cross functional collaboration from Innovation and Supply Chain to Marketing and our consumers at retail.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Two years into our five year journey to 2025, our focus on key materials with scalable options that can drive impact at scale has enabled NIKE to make tremendous progress toward our carbon reduction targets.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"NIKE is ahead of its recycled polyester plan in apparel and continues to see excellent momentum through the teams to convert more materials and products.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Apparel is on track for its organic cotton plan, but slightly behind in recycled cotton.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"NIKE continues to explore plans to increase recycled cotton usage and close this gap in future years.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Polyester, found in nearly every pair of NIKE footwear, is a core material due to its performance and durability.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Because polyester is such a versatile and widely used material in NIKE footwear, it is also the primary option to focus on transitioning to recycled polyester at scale, as it can be replaced with little to no compromise to material performance, aesthetic and hand feel.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In FY22, we saw a 10 percentage points increase for recycled polyester in apparel compared to 38% in FY21.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"NIKE continues to convert global sports kits that are showcased on the biggest stages around the world in federation kits for Global Football, including the kits for the Women’s European Championship, and WNBA and NBA basketball uniforms.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We are also driving tremendous scale with the conversion of most of our apparel icons the Legend Tee and Club Fleece to recycled polyester.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"At the end of FY22, recycled polyester made up 46% of NIKE Footwear’s total polyester usage, up from 28% the previous year.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Progress was driven by our focus on foundational polyester based materials that cut across our product portfolio, such as laces, linings and reinforcements.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"In addition, we have prioritized converting textiles and yarns to recycled polyester used in our business volume drivers (such as the Better Essentials collection and the Downshifter 12) and iconic silhouettes (such as Air Max).
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"While we have made great progress in our journey toward recycled polyester, we still have more work to accomplish and have plans in place to continue to convert our top materials and products.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Our Innovation teams are researching closed loop alternatives like feedstock or chemically recycled polyester44, as well as bio based versions to further improve NIKE’s polyester footprint and work toward a circular future.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"The output may be reused for polymerisation into new plastics for the production of other chemicals or as an alternative fuel.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Dong Jin Textile in Indonesia knits fabric for footwear from recycled polyester.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Cotton remains an important material for NIKE Apparel.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Demand for cotton continues to grow due to our focus on sport lifestyle products and increased interest for both t shirts and fleece.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Our organic cotton usage is supported mainly through a 10% blending program across most of our cotton materials.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"This usage and strategy places NIKE among the top users of organic cotton globally.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"FY22 was the beginning of our cross functional recycled cotton strategy to establish priorities and build roadmaps and plans.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"We now have a strategic plan for conversions of major materials and products that will consist of blends of recycled cotton that should reach the consumer in the near future.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"We are supplementing our cotton portfolio of organic and recycled cotton with third party certified cotton.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"We are planning even more adoption and capabilities in FY24 and beyond as we increase our recycled cotton usage and our closed loop recycling rates, as well as reducing waste at Tier 1 suppliers.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Rubber is the key outsole traction material used across NIKE footwear as such, our goal is to reduce how much rubber we use.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We aim to move to high recycled percentage formulations that maintain material benefits while lowering environmental impact.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In parallel, we’re innovating ways to reduce the amount of rubber used through additive design and manufacturing while also exploring other materials and methods to replicate the performance of rubber at a lower impact.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"NIKE Footwear aims to achieve our 2025 goal of 10% recycled rubber but broad use in lifestyle models has been limited.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Progress to date has been driven by using recycled rubber formulations primarily on Running and Global Football models and Kids Performance products.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In the future, we want to standardize those formulations across footwear including high volume lifestyle products.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We are working across our Innovation and Manufacturing teams and rubber compound suppliers to unlock high recycled content rubber options that meet our design and durability expectations.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Converse is tracking toward 10% recycled rubber across all footwear by 2025.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Converse has introduced several key programs in FY22 using its Grind process that depending on footwear style and rubber color is able to incorporate approximately 22% 40% reclaimed reused rubber scraps from the manufacturing process back into select outsoles.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Converse aims to incorporate the Grind process across additional product lines, while continuing to explore new processes that would allow for higher contents of non virgin rubber45.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"Leather is one of the highest impact materials for both carbon emissions and waste across the footwear and apparel industry.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"On the other hand, it also provides value in product durability and longevity.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Due to the consumer preference for classic NIKE leather icons such as the triple white Air Force 1, Air Jordan 1, Blazer and Court Vision, leather models continued to outpace the growth of the rest of NIKE Footwear.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"To meet consumer demand while reaching our 2025 target we want to use the lowest impact materials available from the best in class suppliers.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
