text,gpt_responses,scope3,vague
"The program is informed by our Standards of Business Conduct, Human Rights Policy, and Supply Chain Code of Conduct, along with a range of other responsible business expectations.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Now in its third decade, the ILS program tracks the names and locations of authorized factories making Disney branded products sets standards for when, where, and how social compliance audits confirm compliance with our standards and provides guidance to vendors and licensees on improving the labor conditions of their facilities, if needed.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Suppliers are provided onboarding training and can participate in ongoing training sessions offered by our team.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"To promote Company wide integration, our Chief Financial Officer has responsibility for the ILS program.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The Audit Committee of the Company’s Board oversees and periodically reviews the program and receives updates, generally on an annual basis, about its performance.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We use ILS audits as a tool to identify and address labor related issues.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Audits are conducted by either third party auditors or Disney staff.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Submitted social compliance audits are reviewed for compliance with ILS program requirements.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Corrective action plans are subsequently sent to licensees and vendors, who are expected to review them with their facilities and implement steps to promptly remedy any identified compliance violations.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Supplemental guides are made available to our licensees and vendors to help them work with their facilities on program compliance.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Along with an updated Forced Labor Guide, we also published a new Health and Safety Guide in fiscal 2022.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"To further promote program compliance, we regularly refine our Permitted Sourcing Countries list and periodically update our published list of facilities that produce Disney branded products that are sold, distributed, or used in our own retail and wholesale businesses, as well as those used in our internal operations.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In fiscal 2022, we enhanced and expanded our Supply Chain Code of Conduct (previously named the Code of Conduct for Manufacturers).
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"The updated Code applies to both branded and nonbranded products, as well as their upstream components and materials, and formally recognizes the United Nations Guiding Principles on Business and Human Rights and the International Labor Organization’s (ILO) Declaration on the Fundamental Principles and Rights at Work.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"It also includes, for the first time, our expectations that suppliers will work to mitigate their environmental impacts as aligned with our 2030 environmental goals.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"We are active participants in community efforts to improve labor conditions in global supply chains, including the Joint Forced Labor Working Group, Business at OECD Investment and Responsible Business Conduct Committee, the ILO Global Business Network on Forced Labor, ILO Better Work, and others.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Advancing labor standards requires sustained investment to incubate and pilot scalable tools and programs.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Over the past decade, SCIP has addressed issues including forced labor, worker voice, supply chain traceability, child labor, and ethical recruitment.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Since 2012, Disney has contributed more than 24 million through SCIP to 40 unique programs in more than 20 countries, directly benefiting 250,000 workers and supporting tools that have reached and benefited 14 million additional workers.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Our funding supported IOM’s International Recruitment Integrity System (IRIS) Global Policy Network, a platform for dialogue and exchange between policymakers, regulators, and key stakeholders to facilitate ethical and responsible recruitment of migrant workers.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"FishWise: Disney’s funding supported the creation of a market based framework for monitoring labor and human rights in the seafood sector in alignment with existing human rights due diligence practices and models.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In our parks and resorts around the world, safety is the first of the Five Keys of Disney’s standards for theme park excellence.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We demonstrate our commitment to safety in numerous ways at our properties from the Imagineers who apply advanced safety technologies to our attractions, to our security cast members who patrol our properties 24 hours a day.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Our safety professionals reflect a broad range of disciplines, including medicine, engineering, quality, maintenance, attraction operations, ergonomics, industrial hygiene, occupational safety, and food safety.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"To support guest safety at our parks, we use innovative and smart safety systems for our attractions.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Every night, maintenance teams perform priority maintenance functions, and our computerized maintenance management system tracks the completion of each procedure.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The system includes Disney patented technology that prevents a ride from accepting guests unless required critical maintenance has been completed and the ride has been deemed ready to open for operations.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We regularly provide our cast and crew members safety training and information through formal instruction, on the job training, and a structured communications process.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"According to the annual International Association of Amusement Parks and Recreation Ride Safety Report, administered by the National Safety Council, the industry injury rate per million in attendance has decreased by 47% over the past 18 years, from 7.0 to 3.7 injuries.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The program features Timon and Pumbaa from The Lion King animated movie as official spokes characters on a mission to spread important safety and health messages to guests through a series of illustrations in tip cards, activity books, videos, and other materials throughout our domestic and international theme parks and resorts.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We’ve extended the program by providing materials on a streaming platform for our employees, cast members, and educators to use in schools and in the community.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The lesson based, multilingual, global educational program aims to improve children’s awareness and understanding of safety, health, and environmental issues, and ultimately to impact their behavior.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The safety of products bearing Disney brands, characters, and other intellectual property is of the utmost importance to us.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Disney branded consumer products, spanning numerous categories from toys and apparel to books and fine art, are produced by thousands of independent licensees and vendors around the world.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Our product safety program accounts for this breadth, as well as the rapid changes in scientific knowledge, evolving regulations, and consumer and community concerns.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
