text,gpt_responses,scope3,vague
"In 2022, we added specific inclusion related questions to our annual Culture Engagement Survey.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Responses serve as a baseline for an Inclusion Index reflecting employee sentiment about belonging, fairness, respect and psychological safety, as well as conditions and behaviors that create an inclusive environment at our company.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"JAPAN: We earned a Rainbow , the highest rating in the 2022 PRIDE Index, for our.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Pride of Africa, an umbrella brand born out of need for LGBTQI representation in Africa.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"ITALY: As a continuation of a longstanding partnership, we were the primary sponsor of the XXXVII edition of the Special.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Turin, where athletes with intellectual disabilities competed in 20 sports.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"They also create diverse sounding boards for business strategies and initiatives, capturing input on potential actions through the lens of diversity, equity and inclusion.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"These regionally structured, globally connected employee groups help build affinity and allyship that enhance our ability to recruit, retain, engage and develop diverse talent.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Inclusion Networks enable associates to participate in professional and personal growth opportunities through training and education, community projects, networking events, cultural heritage month celebrations and management opportunities.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"As part of our efforts to create a diverse, equitable and inclusive workplace, we are partnering with the Valuable 500’s.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"This program, which kicks off in 2023, is designed to accelerate opportunities for people with disabilities to become the talented voices of tomorrow’s C Suite.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"SECTION SCOPE: In this section, our DEI actions refer to actions by the company, but exclude our independent bottling partners and independent suppliers and partners.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"By 2030, we aspire to be 50% led by women globally and, in the United States, to align race and ethnicity representation to U.S. census data.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"While these metrics are important indicators of our progress, we are taking an iterative and holistic approach focused on continuous learning.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"In 2022, our global female representation increased 1.1% overall, with increases across all levels.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In the United States, we saw an increase in Asian and Black African American representation.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Hispanic Equity Accountability Councils (EACs) to guide community engagement and investment, with an emphasis on economic equity.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"EACs are designed to drive quality of life improvements in under resourced communities through economic mobility, financial stability and the well being of individuals and households.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The councils will identify initiatives that reflect diversity in communities which have direct links to our DEI strategy.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Committee approved DEI links to executive compensation as part of the annual incentive for our executive officers, which will help drive our 2030 DEI aspirations.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"The links to executive compensation are based on achieving predefined qualitative and quantitative DEI components.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We share diversity metrics quarterly with senior leaders, and we externally publish our representation data annually by race ethnicity (U.S.) and gender (globally) for our overall workforce and leadership.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Opportunity Commission (EEO 1 survey results) on our website.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Bottling Investments Group (BIG), Global Ventures, fairlife and BODYARMOR. For exclusions, please view the criteria statement in the Independent Accountants’ Review Report.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Note: The percentages in each column in these charts may not sum to 100% due to rounding.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In 2022, we continued to enhance our diversity hiring efforts through equitable recruitment, interviewing and onboarding processes.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Coca Cola is working to maximize procurement opportunities and proactively engaging and building partnerships with diverse owned suppliers spanning a range of industries.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We are focused on increasing the overall diversity of our suppliers and are working to spend at least 1 billion annually with diverse suppliers.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We aspire to join the Billion Dollar Roundtable the gold standard of supplier diversity, currently with only 27 member companies.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"The team is exploring ways to expand our supplier diversity program internationally.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We are a founding sponsor of Rise Up Crowdfunding, an equity crowdfunding portal focused on women and minority owned businesses.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The platform connects diverse startups with investors to expand access to capital while also providing business management resources and coaching.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"We share Rise Up’s mission to support businesses and underrepresented groups within the communities we serve.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"This much needed resource can, in many cases, help small businesses scale up or expand their operations, open new locations and grow their brands.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Backlot Movie Experience at La Marqueta in Puerto Rico.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Attendees enjoyed Coca Cola and Latin food pairings, cooking demos, live music performances and more.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In 2022, our brands further expanded into diverse and inclusive marketing.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"In the United States, smartwater and vitaminwater launched partnership extension with ESSENCE Communications, a leading media, brand ambassador partnerships with Zendaya and Lil Nas X, respectively, technology and commerce company dedicated to serving Black women and Minute Maid Aguas Frescas (a Latin inspired fruit drink innovation) and communities.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Sprite Zero Sugar teamed up with Marvel budget by 2024.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Zero Limits campaign, which highlighted underrepresented Black and track to meet this commitment.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"FIFA World Cup 2022 was anchored by a multicultural music anthem recorded by female artists from the Middle East and Latin America.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Foundation, the philanthropic arm of The Coca Cola Company, contributed 94.8 million to 301 organizations around the world to help create a better shared future for the communities our business serves.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
"Grants funded by the Foundation complement the contributions of our company operating units and bottling partners.
","{'scope3': 'no', 'vague': 'notESG'}",no,notESG
